nohup: ignoring input
Using device: cpu
Architecture: 8 concrete rules → 4 abstract rules
Architecture: 8 concrete rules → 4 abstract rules
======================================================================
LOGIC EXPERIMENTS 2: Hierarchical Architecture
- Layer 1: 8 concrete pattern detectors (forced constants)
- Layer 2: 4 abstract rules with variables (compose L1)
- Learning rate: 0.001
- Target network sync every 50 episodes
======================================================================
Episode    50 | Reward:  -9.943 | Epsilon: 0.7783
Episode 391900 | Reward:  -6.581 | Epsilon: 0.0100 | Loss: 39.8854
Episode 391950 | Reward:  -6.181 | Epsilon: 0.0100 | Loss: 58.8921
Episode 392000 | Reward:  -2.749 | Epsilon: 0.0100 | Loss: 53.0606
Model saved to PyTorch_models/model.DQN.hierarchical.Hierarchical.M1=8,M2=4.01-12-2025(04:46).dict
✓ Model saved: model.DQN.hierarchical.Hierarchical.M1=8,M2=4.01-12-2025(04:46)
Episode 392050 | Reward:  -5.086 | Epsilon: 0.0100 | Loss: 45.2109
Episode 392100 | Reward:  -2.128 | Epsilon: 0.0100 | Loss: 48.4809
Episode 392150 | Reward:  -3.789 | Epsilon: 0.0100 | Loss: 70.3461
Episode 392200 | Reward:  -3.944 | Epsilon: 0.0100 | Loss: 58.0370
Episode 392250 | Reward:  -3.739 | Epsilon: 0.0100 | Loss: 68.1062
Episode 392300 | Reward:  -1.096 | Epsilon: 0.0100 | Loss: 46.6135
Episode 392350 | Reward:  -2.262 | Epsilon: 0.0100 | Loss: 61.2126
Episode 392400 | Reward:   0.742 | Epsilon: 0.0100 | Loss: 49.1358
Episode 392450 | Reward:   1.308 | Epsilon: 0.0100 | Loss: 78.6631
Episode 392500 | Reward:  -2.572 | Epsilon: 0.0100 | Loss: 80.5719
Episode 392550 | Reward:  -1.635 | Epsilon: 0.0100 | Loss: 63.0268
Episode 392600 | Reward:  -4.078 | Epsilon: 0.0100 | Loss: 61.3435
Episode 392650 | Reward:  -4.020 | Epsilon: 0.0100 | Loss: 62.9794
Episode 392700 | Reward:  -1.099 | Epsilon: 0.0100 | Loss: 72.9763
Episode 392750 | Reward:   0.981 | Epsilon: 0.0100 | Loss: 79.1534
Episode 392800 | Reward:  -5.866 | Epsilon: 0.0100 | Loss: 45.5160
Episode 392850 | Reward:  -4.228 | Epsilon: 0.0100 | Loss: 66.0867
Episode 392900 | Reward:  -2.355 | Epsilon: 0.0100 | Loss: 40.9168
Episode 392950 | Reward:  -1.447 | Epsilon: 0.0100 | Loss: 50.4222
Episode 393000 | Reward:  -1.811 | Epsilon: 0.0100 | Loss: 60.3114
Model saved to PyTorch_models/model.DQN.hierarchical.Hierarchical.M1=8,M2=4.01-12-2025(04:48).dict
✓ Model saved: model.DQN.hierarchical.Hierarchical.M1=8,M2=4.01-12-2025(04:48)
Episode 393050 | Reward:  -3.803 | Epsilon: 0.0100 | Loss: 55.6480
Episode 393100 | Reward:  -3.259 | Epsilon: 0.0100 | Loss: 61.7599
Episode 393150 | Reward:  -1.853 | Epsilon: 0.0100 | Loss: 66.1789
Episode 393200 | Reward:   3.064 | Epsilon: 0.0100 | Loss: 94.9260
Episode 393250 | Reward:   1.126 | Epsilon: 0.0100 | Loss: 56.5491
Episode 393300 | Reward:   0.857 | Epsilon: 0.0100 | Loss: 60.4609
Episode 393350 | Reward:  -1.397 | Epsilon: 0.0100 | Loss: 32.8789
Episode 393400 | Reward:  -3.502 | Epsilon: 0.0100 | Loss: 55.5326
Episode 393450 | Reward:  -1.832 | Epsilon: 0.0100 | Loss: 63.3661
Episode 393500 | Reward:   0.086 | Epsilon: 0.0100 | Loss: 36.2509
Episode 393550 | Reward:  -0.561 | Epsilon: 0.0100 | Loss: 52.6333
Episode 393600 | Reward:  -2.382 | Epsilon: 0.0100 | Loss: 49.6778
Episode 393650 | Reward:  -6.506 | Epsilon: 0.0100 | Loss: 60.4617
Episode 393700 | Reward:  -3.290 | Epsilon: 0.0100 | Loss: 37.7679
Episode 393750 | Reward:  -2.721 | Epsilon: 0.0100 | Loss: 73.7357
Episode 393800 | Reward:  -2.707 | Epsilon: 0.0100 | Loss: 50.1148
Episode 393850 | Reward:  -1.932 | Epsilon: 0.0100 | Loss: 40.6734
Episode 393900 | Reward:   0.693 | Epsilon: 0.0100 | Loss: 52.4466
Episode 393950 | Reward:  -0.127 | Epsilon: 0.0100 | Loss: 52.7065
Episode 394000 | Reward:  -3.790 | Epsilon: 0.0100 | Loss: 49.8142
Model saved to PyTorch_models/model.DQN.hierarchical.Hierarchical.M1=8,M2=4.01-12-2025(04:49).dict
✓ Model saved: model.DQN.hierarchical.Hierarchical.M1=8,M2=4.01-12-2025(04:49)
Episode 394050 | Reward:  -0.990 | Epsilon: 0.0100 | Loss: 45.2979
Episode 394100 | Reward:   0.866 | Epsilon: 0.0100 | Loss: 55.3254
Episode 394150 | Reward:  -2.834 | Epsilon: 0.0100 | Loss: 88.4247
Episode 394200 | Reward:  -1.465 | Epsilon: 0.0100 | Loss: 67.5996
Episode 394250 | Reward:   0.778 | Epsilon: 0.0100 | Loss: 69.9569
Episode 394300 | Reward:  -3.006 | Epsilon: 0.0100 | Loss: 62.8239
Episode 394350 | Reward:  -0.942 | Epsilon: 0.0100 | Loss: 60.4937
Episode 394400 | Reward:   2.093 | Epsilon: 0.0100 | Loss: 51.9583
Episode 394450 | Reward:  -0.275 | Epsilon: 0.0100 | Loss: 44.0968
Episode 394500 | Reward:  -2.864 | Epsilon: 0.0100 | Loss: 63.3717
Episode 394550 | Reward:  -2.534 | Epsilon: 0.0100 | Loss: 54.2539
Episode 394600 | Reward:  -3.353 | Epsilon: 0.0100 | Loss: 64.7789
Episode 394650 | Reward:  -5.693 | Epsilon: 0.0100 | Loss: 46.2309
Episode 394700 | Reward:  -6.817 | Epsilon: 0.0100 | Loss: 38.2069
Episode 394750 | Reward:  -1.268 | Epsilon: 0.0100 | Loss: 50.0593
Episode 394800 | Reward:   0.450 | Epsilon: 0.0100 | Loss: 62.9098
Episode 394850 | Reward:  -4.128 | Epsilon: 0.0100 | Loss: 44.5236
Episode 394900 | Reward:  -3.872 | Epsilon: 0.0100 | Loss: 47.5504
Episode 394950 | Reward:  -5.976 | Epsilon: 0.0100 | Loss: 54.1828
Episode 395000 | Reward:  -5.330 | Epsilon: 0.0100 | Loss: 53.5659
Model saved to PyTorch_models/model.DQN.hierarchical.Hierarchical.M1=8,M2=4.01-12-2025(04:51).dict
✓ Model saved: model.DQN.hierarchical.Hierarchical.M1=8,M2=4.01-12-2025(04:51)
Episode 395050 | Reward:  -6.125 | Epsilon: 0.0100 | Loss: 65.0921
Episode 395100 | Reward:  -1.961 | Epsilon: 0.0100 | Loss: 62.7006
Episode 395150 | Reward:  -3.407 | Epsilon: 0.0100 | Loss: 74.4981
Episode 395200 | Reward:  -3.428 | Epsilon: 0.0100 | Loss: 39.5745
Episode 395250 | Reward:  -5.544 | Epsilon: 0.0100 | Loss: 56.6338
Episode 395300 | Reward:   0.163 | Epsilon: 0.0100 | Loss: 67.9013
Episode 395350 | Reward:  -4.611 | Epsilon: 0.0100 | Loss: 82.8249
Episode 395400 | Reward:  -2.739 | Epsilon: 0.0100 | Loss: 53.6721
Episode 395450 | Reward:  -3.921 | Epsilon: 0.0100 | Loss: 43.0562
Episode 395500 | Reward:  -1.298 | Epsilon: 0.0100 | Loss: 58.1358
Episode 395550 | Reward:  -8.091 | Epsilon: 0.0100 | Loss: 55.9438
Episode 395600 | Reward:  -4.687 | Epsilon: 0.0100 | Loss: 58.9813
Episode 395650 | Reward:  -2.296 | Epsilon: 0.0100 | Loss: 67.9679
Episode 395700 | Reward:  -2.938 | Epsilon: 0.0100 | Loss: 44.1359
Episode 395750 | Reward:  -1.152 | Epsilon: 0.0100 | Loss: 58.1105
Episode 395800 | Reward:  -1.502 | Epsilon: 0.0100 | Loss: 27.1699
Episode 395850 | Reward:  -2.848 | Epsilon: 0.0100 | Loss: 87.5558
Episode 395900 | Reward:  -1.642 | Epsilon: 0.0100 | Loss: 67.6367
Episode 395950 | Reward:  -8.204 | Epsilon: 0.0100 | Loss: 37.9217
Episode 396000 | Reward:  -4.054 | Epsilon: 0.0100 | Loss: 90.7144
Model saved to PyTorch_models/model.DQN.hierarchical.Hierarchical.M1=8,M2=4.01-12-2025(04:52).dict
✓ Model saved: model.DQN.hierarchical.Hierarchical.M1=8,M2=4.01-12-2025(04:52)
Episode 396050 | Reward:  -0.653 | Epsilon: 0.0100 | Loss: 48.6616
Episode 396100 | Reward:   1.726 | Epsilon: 0.0100 | Loss: 48.9951
Episode 396150 | Reward:  -0.921 | Epsilon: 0.0100 | Loss: 79.5544
Episode 396200 | Reward:  -2.102 | Epsilon: 0.0100 | Loss: 71.9121
Episode 396250 | Reward:  -6.027 | Epsilon: 0.0100 | Loss: 69.5467
Episode 396300 | Reward:  -1.332 | Epsilon: 0.0100 | Loss: 61.2499
Episode 396350 | Reward:  -3.007 | Epsilon: 0.0100 | Loss: 78.3196
Episode 396400 | Reward:  -0.259 | Epsilon: 0.0100 | Loss: 48.3502
Episode 396450 | Reward:  -4.598 | Epsilon: 0.0100 | Loss: 44.8302
Episode 396500 | Reward:  -2.379 | Epsilon: 0.0100 | Loss: 56.2782
Episode 396550 | Reward:  -1.190 | Epsilon: 0.0100 | Loss: 64.6811
Episode 396600 | Reward:  -4.103 | Epsilon: 0.0100 | Loss: 45.0937
Episode 396650 | Reward:  -0.986 | Epsilon: 0.0100 | Loss: 56.0219
Episode 396700 | Reward:  -3.491 | Epsilon: 0.0100 | Loss: 55.9505
Episode 396750 | Reward:   1.669 | Epsilon: 0.0100 | Loss: 87.9990
Episode 396800 | Reward:  -0.884 | Epsilon: 0.0100 | Loss: 58.8456
Episode 396850 | Reward:  -2.821 | Epsilon: 0.0100 | Loss: 40.3204
Episode 396900 | Reward:  -3.802 | Epsilon: 0.0100 | Loss: 73.4471
Episode 396950 | Reward:  -7.011 | Epsilon: 0.0100 | Loss: 77.8815
Episode 397000 | Reward:  -4.902 | Epsilon: 0.0100 | Loss: 72.2318
Model saved to PyTorch_models/model.DQN.hierarchical.Hierarchical.M1=8,M2=4.01-12-2025(04:54).dict
✓ Model saved: model.DQN.hierarchical.Hierarchical.M1=8,M2=4.01-12-2025(04:54)
Episode 397050 | Reward:   1.486 | Epsilon: 0.0100 | Loss: 40.2474
Episode 397100 | Reward:  -0.511 | Epsilon: 0.0100 | Loss: 56.4212
Episode 397150 | Reward:  -5.795 | Epsilon: 0.0100 | Loss: 64.1720
Episode 397200 | Reward:  -1.386 | Epsilon: 0.0100 | Loss: 67.8141
Episode 397250 | Reward:  -0.667 | Epsilon: 0.0100 | Loss: 85.4352
Episode 397300 | Reward:  -1.284 | Epsilon: 0.0100 | Loss: 61.5368
Episode 397350 | Reward:  -3.009 | Epsilon: 0.0100 | Loss: 38.7254
Episode 397400 | Reward:  -4.858 | Epsilon: 0.0100 | Loss: 72.0227
Episode 397450 | Reward:  -6.008 | Epsilon: 0.0100 | Loss: 58.2138
Episode 397500 | Reward:  -9.444 | Epsilon: 0.0100 | Loss: 49.9054
Episode 397550 | Reward:  -5.050 | Epsilon: 0.0100 | Loss: 75.0742
Episode 397600 | Reward:  -2.560 | Epsilon: 0.0100 | Loss: 68.8995
Episode 397650 | Reward: -10.219 | Epsilon: 0.0100 | Loss: 33.7735
Episode 397700 | Reward:  -5.473 | Epsilon: 0.0100 | Loss: 68.6623
Episode 397750 | Reward:  -1.288 | Epsilon: 0.0100 | Loss: 89.5622
Episode 397800 | Reward:  -5.585 | Epsilon: 0.0100 | Loss: 72.1185
Episode 397850 | Reward:  -5.385 | Epsilon: 0.0100 | Loss: 51.7813
Episode 397900 | Reward:  -5.131 | Epsilon: 0.0100 | Loss: 56.5354
Episode 397950 | Reward:  -5.284 | Epsilon: 0.0100 | Loss: 58.8920
Episode 398000 | Reward:   0.331 | Epsilon: 0.0100 | Loss: 41.0317
Model saved to PyTorch_models/model.DQN.hierarchical.Hierarchical.M1=8,M2=4.01-12-2025(04:55).dict
✓ Model saved: model.DQN.hierarchical.Hierarchical.M1=8,M2=4.01-12-2025(04:55)
Episode 398050 | Reward:  -2.513 | Epsilon: 0.0100 | Loss: 78.6561
Episode 398100 | Reward:  -1.299 | Epsilon: 0.0100 | Loss: 65.2458
Episode 398150 | Reward:  -4.196 | Epsilon: 0.0100 | Loss: 40.9779
Episode 398200 | Reward:  -4.342 | Epsilon: 0.0100 | Loss: 111.6555
Episode 398250 | Reward:  -4.705 | Epsilon: 0.0100 | Loss: 52.4774
Episode 398300 | Reward:  -6.728 | Epsilon: 0.0100 | Loss: 55.7438
Episode 398350 | Reward:  -3.797 | Epsilon: 0.0100 | Loss: 72.1561
Episode 398400 | Reward:  -3.355 | Epsilon: 0.0100 | Loss: 33.3024
Episode 398450 | Reward:  -4.125 | Epsilon: 0.0100 | Loss: 55.2631
Episode 398500 | Reward:  -1.121 | Epsilon: 0.0100 | Loss: 65.6416
Episode 398550 | Reward:   0.777 | Epsilon: 0.0100 | Loss: 82.6753
Episode 398600 | Reward:  -0.083 | Epsilon: 0.0100 | Loss: 86.9686
Episode 398650 | Reward:  -1.904 | Epsilon: 0.0100 | Loss: 56.0423
Episode 398700 | Reward:  -2.323 | Epsilon: 0.0100 | Loss: 39.1564
Episode 398750 | Reward:  -2.292 | Epsilon: 0.0100 | Loss: 61.7672
Episode 398800 | Reward:  -2.816 | Epsilon: 0.0100 | Loss: 57.5825
Episode 398850 | Reward:  -0.640 | Epsilon: 0.0100 | Loss: 82.4669
Episode 398900 | Reward:  -3.778 | Epsilon: 0.0100 | Loss: 47.4168
Episode 398950 | Reward:  -7.779 | Epsilon: 0.0100 | Loss: 74.9313
Episode 399000 | Reward:  -5.059 | Epsilon: 0.0100 | Loss: 60.2693
Model saved to PyTorch_models/model.DQN.hierarchical.Hierarchical.M1=8,M2=4.01-12-2025(04:57).dict
✓ Model saved: model.DQN.hierarchical.Hierarchical.M1=8,M2=4.01-12-2025(04:57)
Episode 399050 | Reward:  -2.564 | Epsilon: 0.0100 | Loss: 79.4676
Episode 399100 | Reward:  -1.680 | Epsilon: 0.0100 | Loss: 63.1523
Episode 399150 | Reward:  -0.838 | Epsilon: 0.0100 | Loss: 59.1306
Episode 399200 | Reward:  -3.982 | Epsilon: 0.0100 | Loss: 59.0431
Episode 399250 | Reward:  -2.584 | Epsilon: 0.0100 | Loss: 49.5458
Episode 399300 | Reward:  -0.593 | Epsilon: 0.0100 | Loss: 52.0768
Episode 399350 | Reward:  -4.478 | Epsilon: 0.0100 | Loss: 46.1174
Episode 399400 | Reward:  -1.819 | Epsilon: 0.0100 | Loss: 84.1873
Episode 399450 | Reward:  -0.719 | Epsilon: 0.0100 | Loss: 50.7533
Episode 399500 | Reward:  -0.681 | Epsilon: 0.0100 | Loss: 49.9116
Episode 399550 | Reward:  -1.342 | Epsilon: 0.0100 | Loss: 52.9485
Episode 399600 | Reward:  -1.104 | Epsilon: 0.0100 | Loss: 59.2986
Episode 399650 | Reward:  -1.622 | Epsilon: 0.0100 | Loss: 81.2598
Episode 399700 | Reward:  -2.918 | Epsilon: 0.0100 | Loss: 43.5746
Episode 399750 | Reward:  -4.953 | Epsilon: 0.0100 | Loss: 59.8066
Episode 399800 | Reward:  -4.660 | Epsilon: 0.0100 | Loss: 68.1910
Episode 399850 | Reward:  -4.738 | Epsilon: 0.0100 | Loss: 76.0774
Episode 399900 | Reward:  -3.455 | Epsilon: 0.0100 | Loss: 42.8812
Episode 399950 | Reward:  -3.443 | Epsilon: 0.0100 | Loss: 41.1248
Episode 400000 | Reward:  -3.567 | Epsilon: 0.0100 | Loss: 86.8723
Model saved to PyTorch_models/model.DQN.hierarchical.Hierarchical.M1=8,M2=4.01-12-2025(04:59).dict
✓ Model saved: model.DQN.hierarchical.Hierarchical.M1=8,M2=4.01-12-2025(04:59)
Episode 400050 | Reward:  -3.849 | Epsilon: 0.0100 | Loss: 62.6679
Episode 400100 | Reward:  -5.782 | Epsilon: 0.0100 | Loss: 57.5448
Episode 400150 | Reward:  -2.178 | Epsilon: 0.0100 | Loss: 64.5125
Episode 400200 | Reward:  -0.883 | Epsilon: 0.0100 | Loss: 56.0764
Episode 400250 | Reward:  -1.656 | Epsilon: 0.0100 | Loss: 60.4553
Episode 400300 | Reward:  -4.637 | Epsilon: 0.0100 | Loss: 53.1395
Episode 400350 | Reward:  -5.852 | Epsilon: 0.0100 | Loss: 58.7490
Episode 400400 | Reward:  -3.082 | Epsilon: 0.0100 | Loss: 38.6958
Episode 400450 | Reward:  -1.968 | Epsilon: 0.0100 | Loss: 58.3378
Episode 400500 | Reward:  -3.662 | Epsilon: 0.0100 | Loss: 34.2628
Episode 400550 | Reward:  -5.659 | Epsilon: 0.0100 | Loss: 48.3376
Episode 400600 | Reward:  -4.255 | Epsilon: 0.0100 | Loss: 47.2046
Episode 400650 | Reward:  -6.065 | Epsilon: 0.0100 | Loss: 44.2981
Episode 400700 | Reward:  -5.663 | Epsilon: 0.0100 | Loss: 52.0530
Episode 400750 | Reward:   1.244 | Epsilon: 0.0100 | Loss: 51.0061
Episode 400800 | Reward:  -7.569 | Epsilon: 0.0100 | Loss: 54.7999
Episode 400850 | Reward:  -4.608 | Epsilon: 0.0100 | Loss: 56.2722
Episode 400900 | Reward:  -6.158 | Epsilon: 0.0100 | Loss: 40.4690
Episode 400950 | Reward:  -1.527 | Epsilon: 0.0100 | Loss: 66.5235
Episode 401000 | Reward:  -5.039 | Epsilon: 0.0100 | Loss: 60.1882
Model saved to PyTorch_models/model.DQN.hierarchical.Hierarchical.M1=8,M2=4.01-12-2025(05:00).dict
✓ Model saved: model.DQN.hierarchical.Hierarchical.M1=8,M2=4.01-12-2025(05:00)
Episode 401050 | Reward:  -5.301 | Epsilon: 0.0100 | Loss: 67.8193
Episode 401100 | Reward:  -3.615 | Epsilon: 0.0100 | Loss: 99.7000
Episode 401150 | Reward:  -4.196 | Epsilon: 0.0100 | Loss: 47.7990
Episode 401200 | Reward:  -0.901 | Epsilon: 0.0100 | Loss: 44.1260
Episode 401250 | Reward:   0.312 | Epsilon: 0.0100 | Loss: 74.1086
Episode 401300 | Reward:  -0.736 | Epsilon: 0.0100 | Loss: 57.5759
Episode 401350 | Reward:  -1.583 | Epsilon: 0.0100 | Loss: 72.1275
Episode 401400 | Reward:  -1.925 | Epsilon: 0.0100 | Loss: 49.3482
Episode 401450 | Reward:  -5.815 | Epsilon: 0.0100 | Loss: 74.1417
Episode 401500 | Reward:  -4.837 | Epsilon: 0.0100 | Loss: 57.5012
Episode 401550 | Reward:  -1.353 | Epsilon: 0.0100 | Loss: 74.5048
Episode 401600 | Reward:  -0.410 | Epsilon: 0.0100 | Loss: 62.4314
Episode 401650 | Reward:  -5.289 | Epsilon: 0.0100 | Loss: 58.9311
Episode 401700 | Reward:  -7.160 | Epsilon: 0.0100 | Loss: 80.7154
Episode 401750 | Reward:  -2.586 | Epsilon: 0.0100 | Loss: 76.3589
Episode 401800 | Reward:  -1.780 | Epsilon: 0.0100 | Loss: 54.3203
Episode 401850 | Reward:  -1.221 | Epsilon: 0.0100 | Loss: 58.7227
Episode 401900 | Reward:  -3.704 | Epsilon: 0.0100 | Loss: 46.2410
Episode 401950 | Reward:  -3.706 | Epsilon: 0.0100 | Loss: 69.7996
Episode 402000 | Reward:  -2.219 | Epsilon: 0.0100 | Loss: 43.3215
Model saved to PyTorch_models/model.DQN.hierarchical.Hierarchical.M1=8,M2=4.01-12-2025(05:02).dict
✓ Model saved: model.DQN.hierarchical.Hierarchical.M1=8,M2=4.01-12-2025(05:02)
Episode 402050 | Reward:  -3.450 | Epsilon: 0.0100 | Loss: 66.7428
Episode 402100 | Reward:  -2.660 | Epsilon: 0.0100 | Loss: 74.5533
Episode 402150 | Reward:  -3.861 | Epsilon: 0.0100 | Loss: 53.3839
Episode 402200 | Reward:  -1.570 | Epsilon: 0.0100 | Loss: 50.6046
Episode 402250 | Reward:   0.044 | Epsilon: 0.0100 | Loss: 52.9827
Episode 402300 | Reward:  -4.615 | Epsilon: 0.0100 | Loss: 50.0179
Episode 402350 | Reward:  -3.366 | Epsilon: 0.0100 | Loss: 87.5790
Episode 402400 | Reward:  -1.847 | Epsilon: 0.0100 | Loss: 66.0039
Episode 402450 | Reward:  -2.624 | Epsilon: 0.0100 | Loss: 37.5894
Episode 402500 | Reward:  -5.680 | Epsilon: 0.0100 | Loss: 41.6575
Episode 402550 | Reward:  -3.548 | Epsilon: 0.0100 | Loss: 44.9498
Episode 402600 | Reward:  -2.021 | Epsilon: 0.0100 | Loss: 78.6850
Episode 402650 | Reward:  -0.595 | Epsilon: 0.0100 | Loss: 67.1103
Episode 402700 | Reward:  -0.198 | Epsilon: 0.0100 | Loss: 46.0467
Episode 402750 | Reward:  -1.950 | Epsilon: 0.0100 | Loss: 64.7866
Episode 402800 | Reward:  -4.518 | Epsilon: 0.0100 | Loss: 55.9096
Episode 402850 | Reward:  -4.062 | Epsilon: 0.0100 | Loss: 64.0266
Episode 402900 | Reward:  -6.044 | Epsilon: 0.0100 | Loss: 72.2008
Episode 402950 | Reward:  -0.726 | Epsilon: 0.0100 | Loss: 109.5930
Episode 403000 | Reward:  -3.112 | Epsilon: 0.0100 | Loss: 75.3126
Model saved to PyTorch_models/model.DQN.hierarchical.Hierarchical.M1=8,M2=4.01-12-2025(05:03).dict
✓ Model saved: model.DQN.hierarchical.Hierarchical.M1=8,M2=4.01-12-2025(05:03)
Episode 403050 | Reward:  -5.824 | Epsilon: 0.0100 | Loss: 71.5461
Episode 403100 | Reward:  -3.312 | Epsilon: 0.0100 | Loss: 67.3570
Episode 403150 | Reward:  -1.733 | Epsilon: 0.0100 | Loss: 70.4360
Episode 403200 | Reward:  -7.219 | Epsilon: 0.0100 | Loss: 70.7486
Episode 403250 | Reward:  -2.905 | Epsilon: 0.0100 | Loss: 48.9088
Episode 403300 | Reward:  -4.023 | Epsilon: 0.0100 | Loss: 60.9174
Episode 403350 | Reward:  -3.016 | Epsilon: 0.0100 | Loss: 53.4196
Episode 403400 | Reward:  -3.994 | Epsilon: 0.0100 | Loss: 64.2843
Episode 403450 | Reward:  -1.520 | Epsilon: 0.0100 | Loss: 65.6570
Episode 403500 | Reward:  -3.366 | Epsilon: 0.0100 | Loss: 44.8649
Episode 403550 | Reward:  -0.829 | Epsilon: 0.0100 | Loss: 50.9549
Episode 403600 | Reward:  -3.446 | Epsilon: 0.0100 | Loss: 87.6448
Episode 403650 | Reward:  -2.186 | Epsilon: 0.0100 | Loss: 57.9988
Episode 403700 | Reward:  -0.757 | Epsilon: 0.0100 | Loss: 100.0443
Episode 403750 | Reward:  -3.340 | Epsilon: 0.0100 | Loss: 69.1899
Episode 403800 | Reward:  -1.816 | Epsilon: 0.0100 | Loss: 62.3950
Episode 403850 | Reward:  -1.644 | Epsilon: 0.0100 | Loss: 59.2323
Episode 403900 | Reward:  -6.633 | Epsilon: 0.0100 | Loss: 72.1230
Episode 403950 | Reward:  -3.198 | Epsilon: 0.0100 | Loss: 59.7988
Episode 404000 | Reward:  -5.500 | Epsilon: 0.0100 | Loss: 69.7239
Model saved to PyTorch_models/model.DQN.hierarchical.Hierarchical.M1=8,M2=4.01-12-2025(05:05).dict
✓ Model saved: model.DQN.hierarchical.Hierarchical.M1=8,M2=4.01-12-2025(05:05)
Episode 404050 | Reward:  -4.169 | Epsilon: 0.0100 | Loss: 56.0072
Episode 404100 | Reward:  -1.903 | Epsilon: 0.0100 | Loss: 69.3080
Episode 404150 | Reward:  -3.976 | Epsilon: 0.0100 | Loss: 72.1301
Episode 404200 | Reward:  -2.390 | Epsilon: 0.0100 | Loss: 69.7830
Episode 404250 | Reward:  -4.754 | Epsilon: 0.0100 | Loss: 83.1756
Episode 404300 | Reward:  -4.247 | Epsilon: 0.0100 | Loss: 44.8443
Episode 404350 | Reward:  -3.884 | Epsilon: 0.0100 | Loss: 62.7198
Episode 404400 | Reward:  -5.471 | Epsilon: 0.0100 | Loss: 72.4688
Episode 404450 | Reward:  -4.448 | Epsilon: 0.0100 | Loss: 43.9244
Episode 404500 | Reward:  -4.845 | Epsilon: 0.0100 | Loss: 68.5992
Episode 404550 | Reward:  -6.884 | Epsilon: 0.0100 | Loss: 86.5398
Episode 404600 | Reward:  -7.427 | Epsilon: 0.0100 | Loss: 44.0804
Episode 404650 | Reward:  -5.047 | Epsilon: 0.0100 | Loss: 67.7878
Episode 404700 | Reward:  -6.116 | Epsilon: 0.0100 | Loss: 62.1179
Episode 404750 | Reward:  -5.485 | Epsilon: 0.0100 | Loss: 60.3780
Episode 404800 | Reward:  -2.804 | Epsilon: 0.0100 | Loss: 62.9839
Episode 404850 | Reward:   0.645 | Epsilon: 0.0100 | Loss: 58.0382
Episode 404900 | Reward:  -1.247 | Epsilon: 0.0100 | Loss: 56.9800
Episode 404950 | Reward:  -8.237 | Epsilon: 0.0100 | Loss: 67.9486
Episode 405000 | Reward:  -1.993 | Epsilon: 0.0100 | Loss: 64.8275
Model saved to PyTorch_models/model.DQN.hierarchical.Hierarchical.M1=8,M2=4.01-12-2025(05:06).dict
✓ Model saved: model.DQN.hierarchical.Hierarchical.M1=8,M2=4.01-12-2025(05:06)
Episode 405050 | Reward:  -5.839 | Epsilon: 0.0100 | Loss: 97.1172
Episode 405100 | Reward:  -4.998 | Epsilon: 0.0100 | Loss: 48.8083
Episode 405150 | Reward:  -1.434 | Epsilon: 0.0100 | Loss: 56.3391
Episode 405200 | Reward:  -0.347 | Epsilon: 0.0100 | Loss: 51.5026
Episode 405250 | Reward:  -6.991 | Epsilon: 0.0100 | Loss: 66.6926
Episode 405300 | Reward:  -3.125 | Epsilon: 0.0100 | Loss: 77.5757
Episode 405350 | Reward:  -4.588 | Epsilon: 0.0100 | Loss: 55.0935
Episode 405400 | Reward:  -5.569 | Epsilon: 0.0100 | Loss: 51.4389
Episode 405450 | Reward:  -4.690 | Epsilon: 0.0100 | Loss: 78.3923
Episode 405500 | Reward:  -5.836 | Epsilon: 0.0100 | Loss: 68.8792
Episode 405550 | Reward:  -5.363 | Epsilon: 0.0100 | Loss: 74.2840
Episode 405600 | Reward:  -7.286 | Epsilon: 0.0100 | Loss: 58.4706
Episode 405650 | Reward:  -4.386 | Epsilon: 0.0100 | Loss: 64.3707
Episode 405700 | Reward:  -0.070 | Epsilon: 0.0100 | Loss: 45.7003
Episode 405750 | Reward:   0.556 | Epsilon: 0.0100 | Loss: 55.0827
Episode 405800 | Reward:   0.327 | Epsilon: 0.0100 | Loss: 74.6764
Episode 405850 | Reward:  -4.545 | Epsilon: 0.0100 | Loss: 78.4429
Episode 405900 | Reward:  -2.502 | Epsilon: 0.0100 | Loss: 82.0414
Episode 405950 | Reward:  -5.450 | Epsilon: 0.0100 | Loss: 71.3120
Episode 406000 | Reward:  -4.186 | Epsilon: 0.0100 | Loss: 51.9640
Model saved to PyTorch_models/model.DQN.hierarchical.Hierarchical.M1=8,M2=4.01-12-2025(05:08).dict
✓ Model saved: model.DQN.hierarchical.Hierarchical.M1=8,M2=4.01-12-2025(05:08)
Episode 406050 | Reward:  -5.046 | Epsilon: 0.0100 | Loss: 36.0720
Episode 406100 | Reward:  -5.819 | Epsilon: 0.0100 | Loss: 75.6533
Episode 406150 | Reward:  -2.265 | Epsilon: 0.0100 | Loss: 69.5924
Episode 406200 | Reward:  -1.814 | Epsilon: 0.0100 | Loss: 41.4943
Episode 406250 | Reward:   1.574 | Epsilon: 0.0100 | Loss: 67.3633
Episode 406300 | Reward:  -0.340 | Epsilon: 0.0100 | Loss: 59.8044
Episode 406350 | Reward:  -2.869 | Epsilon: 0.0100 | Loss: 56.7968
Episode 406400 | Reward:  -4.650 | Epsilon: 0.0100 | Loss: 45.9181
