nohup: ignoring input
Using device: cpu (CUDA not available)
======================================================================
FAST TRAINING MODE - Optimizations:
- M=8 rules (doubled capacity for learning strategies)
- Learning rate: 0.003 (3x normal)
- Batch size: 128 (smaller for faster updates)
- Update every game
- Target network sync every 50 episodes
- No rendering/visualization
======================================================================
Episode    50 | Reward:  -9.794 | Epsilon: 0.7783
Episode 157400 | Reward:  -7.658 | Epsilon: 0.0100 | Loss: 570823.0000
Episode 157450 | Reward:  -9.920 | Epsilon: 0.0100 | Loss: 523269.0000
Episode 157500 | Reward: -11.067 | Epsilon: 0.0100 | Loss: 528968.3750
Episode 157550 | Reward:  -6.911 | Epsilon: 0.0100 | Loss: 640401.5000
Episode 157600 | Reward:  -9.043 | Epsilon: 0.0100 | Loss: 504456.7188
Episode 157650 | Reward: -11.590 | Epsilon: 0.0100 | Loss: 581670.9375
Episode 157700 | Reward: -10.474 | Epsilon: 0.0100 | Loss: 396343.3125
Episode 157750 | Reward:  -9.903 | Epsilon: 0.0100 | Loss: 450695.1250
Episode 157800 | Reward:  -7.424 | Epsilon: 0.0100 | Loss: 438509.3125
Episode 157850 | Reward: -10.221 | Epsilon: 0.0100 | Loss: 585321.3125
Episode 157900 | Reward:  -6.698 | Epsilon: 0.0100 | Loss: 535438.9375
Episode 157950 | Reward: -11.648 | Epsilon: 0.0100 | Loss: 662323.0000
Episode 158000 | Reward:  -9.708 | Epsilon: 0.0100 | Loss: 437631.3750
Model saved to PyTorch_models/model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(11:39).dict.dict
✓ Model saved: model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(11:39).dict
Episode 158050 | Reward: -10.859 | Epsilon: 0.0100 | Loss: 474457.1562
Episode 158100 | Reward: -13.341 | Epsilon: 0.0100 | Loss: 520595.2500
Episode 158150 | Reward:  -8.316 | Epsilon: 0.0100 | Loss: 429258.5625
Episode 158200 | Reward:  -8.028 | Epsilon: 0.0100 | Loss: 539988.3125
Episode 158250 | Reward:  -5.694 | Epsilon: 0.0100 | Loss: 631895.9375
Episode 158300 | Reward:  -8.124 | Epsilon: 0.0100 | Loss: 616422.0000
Episode 158350 | Reward:  -5.112 | Epsilon: 0.0100 | Loss: 559076.3750
Episode 158400 | Reward:  -7.662 | Epsilon: 0.0100 | Loss: 521547.3125
Episode 158450 | Reward: -11.098 | Epsilon: 0.0100 | Loss: 394134.8438
Episode 158500 | Reward: -10.822 | Epsilon: 0.0100 | Loss: 415930.5625
Episode 158550 | Reward:  -8.893 | Epsilon: 0.0100 | Loss: 731642.5625
Episode 158600 | Reward:  -9.492 | Epsilon: 0.0100 | Loss: 439061.7500
Episode 158650 | Reward: -12.330 | Epsilon: 0.0100 | Loss: 509557.6562
Episode 158700 | Reward: -12.746 | Epsilon: 0.0100 | Loss: 520601.5000
Episode 158750 | Reward: -10.941 | Epsilon: 0.0100 | Loss: 453127.8125
Episode 158800 | Reward: -13.988 | Epsilon: 0.0100 | Loss: 445540.7500
Episode 158850 | Reward: -12.204 | Epsilon: 0.0100 | Loss: 506990.4375
Episode 158900 | Reward: -14.534 | Epsilon: 0.0100 | Loss: 614774.6875
Episode 158950 | Reward: -11.619 | Epsilon: 0.0100 | Loss: 572133.3125
Episode 159000 | Reward: -10.769 | Epsilon: 0.0100 | Loss: 545004.3750
Model saved to PyTorch_models/model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(11:43).dict.dict
✓ Model saved: model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(11:43).dict
Episode 159050 | Reward:  -8.431 | Epsilon: 0.0100 | Loss: 459575.6250
Episode 159100 | Reward: -10.052 | Epsilon: 0.0100 | Loss: 551932.6875
Episode 159150 | Reward: -10.463 | Epsilon: 0.0100 | Loss: 595580.8125
Episode 159200 | Reward:  -7.702 | Epsilon: 0.0100 | Loss: 459913.5312
Episode 159250 | Reward:  -7.925 | Epsilon: 0.0100 | Loss: 548486.7500
Episode 159300 | Reward:  -9.723 | Epsilon: 0.0100 | Loss: 516775.1250
Episode 159350 | Reward: -10.115 | Epsilon: 0.0100 | Loss: 465891.3125
Episode 159400 | Reward: -11.603 | Epsilon: 0.0100 | Loss: 563879.3750
Episode 159450 | Reward:  -7.647 | Epsilon: 0.0100 | Loss: 549301.3750
Episode 159500 | Reward:  -8.443 | Epsilon: 0.0100 | Loss: 461553.6250
Episode 159550 | Reward:  -8.894 | Epsilon: 0.0100 | Loss: 521398.8125
Episode 159600 | Reward: -10.915 | Epsilon: 0.0100 | Loss: 495292.1875
Episode 159650 | Reward: -10.295 | Epsilon: 0.0100 | Loss: 636208.9375
Episode 159700 | Reward: -12.135 | Epsilon: 0.0100 | Loss: 523541.5625
Episode 159750 | Reward: -11.468 | Epsilon: 0.0100 | Loss: 591459.5625
Episode 159800 | Reward: -11.184 | Epsilon: 0.0100 | Loss: 618013.2500
Episode 159850 | Reward: -11.649 | Epsilon: 0.0100 | Loss: 544356.6250
Episode 159900 | Reward: -12.070 | Epsilon: 0.0100 | Loss: 445542.0000
Episode 159950 | Reward: -12.744 | Epsilon: 0.0100 | Loss: 524058.0625
Episode 160000 | Reward: -11.307 | Epsilon: 0.0100 | Loss: 572694.1875
Model saved to PyTorch_models/model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(11:47).dict.dict
✓ Model saved: model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(11:47).dict
Episode 160050 | Reward:  -8.817 | Epsilon: 0.0100 | Loss: 634541.6875
Episode 160100 | Reward:  -5.616 | Epsilon: 0.0100 | Loss: 462286.0000
Episode 160150 | Reward:  -6.966 | Epsilon: 0.0100 | Loss: 634483.1875
Episode 160200 | Reward:  -9.967 | Epsilon: 0.0100 | Loss: 571875.3750
Episode 160250 | Reward:  -5.338 | Epsilon: 0.0100 | Loss: 627214.8125
Episode 160300 | Reward: -10.663 | Epsilon: 0.0100 | Loss: 544220.9375
Episode 160350 | Reward:  -9.465 | Epsilon: 0.0100 | Loss: 644402.4375
Episode 160400 | Reward:  -9.572 | Epsilon: 0.0100 | Loss: 550233.6875
Episode 160450 | Reward: -10.100 | Epsilon: 0.0100 | Loss: 503997.3125
Episode 160500 | Reward:  -8.993 | Epsilon: 0.0100 | Loss: 480702.9688
Episode 160550 | Reward:  -7.339 | Epsilon: 0.0100 | Loss: 526711.7500
Episode 160600 | Reward:  -8.018 | Epsilon: 0.0100 | Loss: 575172.3750
Episode 160650 | Reward:  -8.795 | Epsilon: 0.0100 | Loss: 497111.3750
Episode 160700 | Reward: -10.620 | Epsilon: 0.0100 | Loss: 527246.3125
Episode 160750 | Reward: -10.768 | Epsilon: 0.0100 | Loss: 667037.3750
Episode 160800 | Reward: -11.618 | Epsilon: 0.0100 | Loss: 587716.0625
Episode 160850 | Reward:  -7.671 | Epsilon: 0.0100 | Loss: 464230.8750
Episode 160900 | Reward:  -8.027 | Epsilon: 0.0100 | Loss: 628728.0625
Episode 160950 | Reward: -11.731 | Epsilon: 0.0100 | Loss: 521984.6250
Episode 161000 | Reward: -12.278 | Epsilon: 0.0100 | Loss: 639243.1875
Model saved to PyTorch_models/model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(11:51).dict.dict
✓ Model saved: model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(11:51).dict
Episode 161050 | Reward: -12.006 | Epsilon: 0.0100 | Loss: 654067.0000
Episode 161100 | Reward: -14.879 | Epsilon: 0.0100 | Loss: 591830.0000
Episode 161150 | Reward:  -8.985 | Epsilon: 0.0100 | Loss: 438365.0938
Episode 161200 | Reward:  -6.529 | Epsilon: 0.0100 | Loss: 492651.7188
Episode 161250 | Reward: -11.031 | Epsilon: 0.0100 | Loss: 454786.5312
Episode 161300 | Reward: -11.425 | Epsilon: 0.0100 | Loss: 550232.5625
Episode 161350 | Reward: -11.342 | Epsilon: 0.0100 | Loss: 629653.1250
Episode 161400 | Reward:  -8.289 | Epsilon: 0.0100 | Loss: 515844.3125
Episode 161450 | Reward: -10.772 | Epsilon: 0.0100 | Loss: 499096.9062
Episode 161500 | Reward: -10.654 | Epsilon: 0.0100 | Loss: 593193.6250
Episode 161550 | Reward:  -8.345 | Epsilon: 0.0100 | Loss: 529457.5000
Episode 161600 | Reward: -12.660 | Epsilon: 0.0100 | Loss: 540506.0000
Episode 161650 | Reward:  -9.166 | Epsilon: 0.0100 | Loss: 425809.3750
Episode 161700 | Reward: -11.604 | Epsilon: 0.0100 | Loss: 528871.0000
Episode 161750 | Reward: -10.356 | Epsilon: 0.0100 | Loss: 656732.3125
Episode 161800 | Reward:  -9.118 | Epsilon: 0.0100 | Loss: 540636.7500
Episode 161850 | Reward:  -9.597 | Epsilon: 0.0100 | Loss: 523800.0938
Episode 161900 | Reward:  -9.903 | Epsilon: 0.0100 | Loss: 482363.6562
Episode 161950 | Reward:  -8.158 | Epsilon: 0.0100 | Loss: 541137.4375
Episode 162000 | Reward:  -5.814 | Epsilon: 0.0100 | Loss: 563342.8750
Model saved to PyTorch_models/model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(11:55).dict.dict
✓ Model saved: model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(11:55).dict
Episode 162050 | Reward: -11.118 | Epsilon: 0.0100 | Loss: 654366.8750
Episode 162100 | Reward:  -7.939 | Epsilon: 0.0100 | Loss: 473182.0312
Episode 162150 | Reward:  -9.795 | Epsilon: 0.0100 | Loss: 401876.5625
Episode 162200 | Reward: -12.466 | Epsilon: 0.0100 | Loss: 383346.4375
Episode 162250 | Reward: -12.311 | Epsilon: 0.0100 | Loss: 654160.2500
Episode 162300 | Reward: -10.410 | Epsilon: 0.0100 | Loss: 538833.0000
Episode 162350 | Reward: -12.220 | Epsilon: 0.0100 | Loss: 511992.0625
Episode 162400 | Reward: -11.414 | Epsilon: 0.0100 | Loss: 479053.6875
Episode 162450 | Reward:  -8.642 | Epsilon: 0.0100 | Loss: 478900.2188
Episode 162500 | Reward:  -8.770 | Epsilon: 0.0100 | Loss: 491620.3125
Episode 162550 | Reward:  -9.685 | Epsilon: 0.0100 | Loss: 490676.1250
Episode 162600 | Reward:  -8.353 | Epsilon: 0.0100 | Loss: 665341.4375
Episode 162650 | Reward:  -8.060 | Epsilon: 0.0100 | Loss: 423350.4375
Episode 162700 | Reward: -12.004 | Epsilon: 0.0100 | Loss: 639921.6250
Episode 162750 | Reward: -14.806 | Epsilon: 0.0100 | Loss: 483060.0938
Episode 162800 | Reward:  -9.023 | Epsilon: 0.0100 | Loss: 459454.1250
Episode 162850 | Reward:  -5.777 | Epsilon: 0.0100 | Loss: 488628.5312
Episode 162900 | Reward:  -9.354 | Epsilon: 0.0100 | Loss: 481089.7500
Episode 162950 | Reward:  -6.535 | Epsilon: 0.0100 | Loss: 422705.0312
Episode 163000 | Reward:  -8.537 | Epsilon: 0.0100 | Loss: 407073.6875
Model saved to PyTorch_models/model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(11:59).dict.dict
✓ Model saved: model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(11:59).dict
Episode 163050 | Reward:  -6.631 | Epsilon: 0.0100 | Loss: 507257.9062
Episode 163100 | Reward:  -7.996 | Epsilon: 0.0100 | Loss: 404592.4375
Episode 163150 | Reward:  -7.055 | Epsilon: 0.0100 | Loss: 379209.9375
Episode 163200 | Reward:  -5.193 | Epsilon: 0.0100 | Loss: 523470.5625
Episode 163250 | Reward:  -6.739 | Epsilon: 0.0100 | Loss: 543026.3750
Episode 163300 | Reward:  -7.624 | Epsilon: 0.0100 | Loss: 441324.0625
Episode 163350 | Reward:  -9.029 | Epsilon: 0.0100 | Loss: 868328.9375
Episode 163400 | Reward: -12.672 | Epsilon: 0.0100 | Loss: 578719.5000
Episode 163450 | Reward:  -4.911 | Epsilon: 0.0100 | Loss: 450950.5625
Episode 163500 | Reward:  -7.804 | Epsilon: 0.0100 | Loss: 389652.0625
Episode 163550 | Reward: -11.965 | Epsilon: 0.0100 | Loss: 404540.0938
Episode 163600 | Reward: -10.529 | Epsilon: 0.0100 | Loss: 458151.9688
Episode 163650 | Reward:  -9.820 | Epsilon: 0.0100 | Loss: 598547.4375
Episode 163700 | Reward: -11.666 | Epsilon: 0.0100 | Loss: 514068.4688
Episode 163750 | Reward: -10.565 | Epsilon: 0.0100 | Loss: 341472.6250
Episode 163800 | Reward:  -8.247 | Epsilon: 0.0100 | Loss: 546746.0000
Episode 163850 | Reward:  -5.113 | Epsilon: 0.0100 | Loss: 486487.8438
Episode 163900 | Reward: -10.172 | Epsilon: 0.0100 | Loss: 568652.1250
Episode 163950 | Reward:  -9.464 | Epsilon: 0.0100 | Loss: 561912.7500
Episode 164000 | Reward:  -9.485 | Epsilon: 0.0100 | Loss: 459575.5625
Model saved to PyTorch_models/model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(12:03).dict.dict
✓ Model saved: model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(12:03).dict
Episode 164050 | Reward:  -8.360 | Epsilon: 0.0100 | Loss: 517693.2812
Episode 164100 | Reward:  -8.136 | Epsilon: 0.0100 | Loss: 474860.8438
Episode 164150 | Reward:  -7.236 | Epsilon: 0.0100 | Loss: 491502.9375
Episode 164200 | Reward:  -6.558 | Epsilon: 0.0100 | Loss: 426582.5000
Episode 164250 | Reward: -10.293 | Epsilon: 0.0100 | Loss: 430158.7500
Episode 164300 | Reward:  -7.572 | Epsilon: 0.0100 | Loss: 413245.5938
Episode 164350 | Reward: -10.806 | Epsilon: 0.0100 | Loss: 478244.8750
Episode 164400 | Reward: -10.010 | Epsilon: 0.0100 | Loss: 396006.0312
Episode 164450 | Reward:  -9.830 | Epsilon: 0.0100 | Loss: 427376.5625
Episode 164500 | Reward: -11.599 | Epsilon: 0.0100 | Loss: 405992.0625
Episode 164550 | Reward:  -9.638 | Epsilon: 0.0100 | Loss: 446133.5938
Episode 164600 | Reward: -10.864 | Epsilon: 0.0100 | Loss: 460450.3750
Episode 164650 | Reward: -11.229 | Epsilon: 0.0100 | Loss: 386291.8125
Episode 164700 | Reward: -13.774 | Epsilon: 0.0100 | Loss: 456797.5000
Episode 164750 | Reward: -14.187 | Epsilon: 0.0100 | Loss: 468567.1562
Episode 164800 | Reward: -12.488 | Epsilon: 0.0100 | Loss: 448192.4375
Episode 164850 | Reward: -10.470 | Epsilon: 0.0100 | Loss: 376510.1562
Episode 164900 | Reward: -11.291 | Epsilon: 0.0100 | Loss: 407423.5938
Episode 164950 | Reward: -13.014 | Epsilon: 0.0100 | Loss: 435967.8750
Episode 165000 | Reward: -13.000 | Epsilon: 0.0100 | Loss: 487937.9062
Model saved to PyTorch_models/model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(12:07).dict.dict
✓ Model saved: model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(12:07).dict
Episode 165050 | Reward: -15.040 | Epsilon: 0.0100 | Loss: 487727.4375
Episode 165100 | Reward:  -9.727 | Epsilon: 0.0100 | Loss: 412394.0625
Episode 165150 | Reward:  -7.492 | Epsilon: 0.0100 | Loss: 428495.8125
Episode 165200 | Reward: -10.560 | Epsilon: 0.0100 | Loss: 385501.5625
Episode 165250 | Reward: -12.260 | Epsilon: 0.0100 | Loss: 557261.1875
Episode 165300 | Reward: -11.331 | Epsilon: 0.0100 | Loss: 482922.8438
Episode 165350 | Reward: -12.161 | Epsilon: 0.0100 | Loss: 658697.7500
Episode 165400 | Reward: -11.689 | Epsilon: 0.0100 | Loss: 474271.6562
Episode 165450 | Reward: -13.673 | Epsilon: 0.0100 | Loss: 557514.6250
Episode 165500 | Reward: -10.638 | Epsilon: 0.0100 | Loss: 425500.3125
Episode 165550 | Reward: -10.885 | Epsilon: 0.0100 | Loss: 424632.8125
Episode 165600 | Reward:  -7.606 | Epsilon: 0.0100 | Loss: 352239.8750
Episode 165650 | Reward: -11.736 | Epsilon: 0.0100 | Loss: 391088.7188
Episode 165700 | Reward:  -9.976 | Epsilon: 0.0100 | Loss: 360309.9375
Episode 165750 | Reward: -12.825 | Epsilon: 0.0100 | Loss: 332202.5625
Episode 165800 | Reward:  -9.788 | Epsilon: 0.0100 | Loss: 413930.8125
Episode 165850 | Reward: -10.950 | Epsilon: 0.0100 | Loss: 506687.4062
Episode 165900 | Reward:  -7.707 | Epsilon: 0.0100 | Loss: 323471.8750
Episode 165950 | Reward: -11.450 | Epsilon: 0.0100 | Loss: 407629.2188
Episode 166000 | Reward: -12.646 | Epsilon: 0.0100 | Loss: 331372.3438
Model saved to PyTorch_models/model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(12:11).dict.dict
✓ Model saved: model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(12:11).dict
Episode 166050 | Reward:  -9.630 | Epsilon: 0.0100 | Loss: 444320.1250
Episode 166100 | Reward:  -9.276 | Epsilon: 0.0100 | Loss: 467712.6875
Episode 166150 | Reward:  -9.482 | Epsilon: 0.0100 | Loss: 358338.8125
Episode 166200 | Reward: -11.707 | Epsilon: 0.0100 | Loss: 375919.8438
Episode 166250 | Reward: -10.906 | Epsilon: 0.0100 | Loss: 487339.5938
Episode 166300 | Reward: -10.131 | Epsilon: 0.0100 | Loss: 414361.3750
Episode 166350 | Reward: -11.295 | Epsilon: 0.0100 | Loss: 352409.3438
Episode 166400 | Reward:  -9.548 | Epsilon: 0.0100 | Loss: 384619.3438
Episode 166450 | Reward: -11.932 | Epsilon: 0.0100 | Loss: 374273.2500
Episode 166500 | Reward: -11.727 | Epsilon: 0.0100 | Loss: 326128.2812
Episode 166550 | Reward: -10.956 | Epsilon: 0.0100 | Loss: 484583.1875
Episode 166600 | Reward: -14.982 | Epsilon: 0.0100 | Loss: 488176.6250
Episode 166650 | Reward: -13.796 | Epsilon: 0.0100 | Loss: 460198.4688
Episode 166700 | Reward: -12.608 | Epsilon: 0.0100 | Loss: 374703.9062
Episode 166750 | Reward:  -9.549 | Epsilon: 0.0100 | Loss: 336278.0625
Episode 166800 | Reward: -12.637 | Epsilon: 0.0100 | Loss: 422125.4688
Episode 166850 | Reward: -11.080 | Epsilon: 0.0100 | Loss: 359501.1562
Episode 166900 | Reward:  -5.410 | Epsilon: 0.0100 | Loss: 382074.0312
Episode 166950 | Reward:  -4.726 | Epsilon: 0.0100 | Loss: 428102.3438
Episode 167000 | Reward:  -7.861 | Epsilon: 0.0100 | Loss: 415694.2500
Model saved to PyTorch_models/model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(12:15).dict.dict
✓ Model saved: model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(12:15).dict
Episode 167050 | Reward: -11.490 | Epsilon: 0.0100 | Loss: 416302.3125
Episode 167100 | Reward: -12.096 | Epsilon: 0.0100 | Loss: 425658.0312
Episode 167150 | Reward:  -6.350 | Epsilon: 0.0100 | Loss: 448465.0000
Episode 167200 | Reward: -10.205 | Epsilon: 0.0100 | Loss: 480196.6562
Episode 167250 | Reward: -11.015 | Epsilon: 0.0100 | Loss: 447496.5312
Episode 167300 | Reward:  -7.635 | Epsilon: 0.0100 | Loss: 511826.2500
Episode 167350 | Reward: -12.371 | Epsilon: 0.0100 | Loss: 492484.5312
Episode 167400 | Reward:  -7.826 | Epsilon: 0.0100 | Loss: 403181.2812
Episode 167450 | Reward:  -5.882 | Epsilon: 0.0100 | Loss: 372767.5625
Episode 167500 | Reward: -11.181 | Epsilon: 0.0100 | Loss: 396797.3750
Episode 167550 | Reward:  -7.773 | Epsilon: 0.0100 | Loss: 353077.0312
Episode 167600 | Reward:  -8.422 | Epsilon: 0.0100 | Loss: 453142.5312
Episode 167650 | Reward:  -9.190 | Epsilon: 0.0100 | Loss: 343747.7188
Episode 167700 | Reward:  -7.812 | Epsilon: 0.0100 | Loss: 461420.9375
Episode 167750 | Reward: -12.828 | Epsilon: 0.0100 | Loss: 428570.2188
Episode 167800 | Reward:  -9.940 | Epsilon: 0.0100 | Loss: 431974.0000
Episode 167850 | Reward:  -8.639 | Epsilon: 0.0100 | Loss: 450152.4062
Episode 167900 | Reward: -12.178 | Epsilon: 0.0100 | Loss: 373664.0000
Episode 167950 | Reward:  -9.714 | Epsilon: 0.0100 | Loss: 408990.0000
Episode 168000 | Reward:  -9.898 | Epsilon: 0.0100 | Loss: 420411.3750
Model saved to PyTorch_models/model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(12:19).dict.dict
✓ Model saved: model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(12:19).dict
Episode 168050 | Reward:  -9.731 | Epsilon: 0.0100 | Loss: 361698.9062
Episode 168100 | Reward:  -8.713 | Epsilon: 0.0100 | Loss: 450275.9688
Episode 168150 | Reward: -10.841 | Epsilon: 0.0100 | Loss: 367307.6875
Episode 168200 | Reward:  -8.203 | Epsilon: 0.0100 | Loss: 474762.0000
Episode 168250 | Reward: -12.204 | Epsilon: 0.0100 | Loss: 434226.2188
Episode 168300 | Reward: -13.684 | Epsilon: 0.0100 | Loss: 495579.3750
Episode 168350 | Reward: -10.662 | Epsilon: 0.0100 | Loss: 391833.2812
Episode 168400 | Reward: -10.922 | Epsilon: 0.0100 | Loss: 492424.2500
Episode 168450 | Reward: -12.146 | Epsilon: 0.0100 | Loss: 436448.2812
Episode 168500 | Reward: -11.529 | Epsilon: 0.0100 | Loss: 416797.3125
Episode 168550 | Reward: -10.465 | Epsilon: 0.0100 | Loss: 528865.4375
Episode 168600 | Reward: -13.117 | Epsilon: 0.0100 | Loss: 420071.5625
Episode 168650 | Reward: -11.080 | Epsilon: 0.0100 | Loss: 413804.7188
Episode 168700 | Reward:  -8.214 | Epsilon: 0.0100 | Loss: 480746.9688
Episode 168750 | Reward: -10.926 | Epsilon: 0.0100 | Loss: 435640.7500
Episode 168800 | Reward: -10.615 | Epsilon: 0.0100 | Loss: 463669.2812
Episode 168850 | Reward:  -6.255 | Epsilon: 0.0100 | Loss: 429085.7812
Episode 168900 | Reward:  -4.940 | Epsilon: 0.0100 | Loss: 396172.5938
Episode 168950 | Reward:  -9.441 | Epsilon: 0.0100 | Loss: 452852.9062
Episode 169000 | Reward: -15.485 | Epsilon: 0.0100 | Loss: 508032.9062
Model saved to PyTorch_models/model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(12:23).dict.dict
✓ Model saved: model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(12:23).dict
Episode 169050 | Reward: -12.431 | Epsilon: 0.0100 | Loss: 419202.4375
Episode 169100 | Reward: -12.420 | Epsilon: 0.0100 | Loss: 346838.3438
Episode 169150 | Reward: -10.706 | Epsilon: 0.0100 | Loss: 519968.5938
Episode 169200 | Reward: -10.201 | Epsilon: 0.0100 | Loss: 427697.0000
Episode 169250 | Reward:  -9.035 | Epsilon: 0.0100 | Loss: 581711.1250
Episode 169300 | Reward:  -8.226 | Epsilon: 0.0100 | Loss: 455218.7812
Episode 169350 | Reward:  -8.629 | Epsilon: 0.0100 | Loss: 528678.3750
Episode 169400 | Reward:  -9.430 | Epsilon: 0.0100 | Loss: 407060.5938
Episode 169450 | Reward:  -9.714 | Epsilon: 0.0100 | Loss: 412440.3438
Episode 169500 | Reward: -10.287 | Epsilon: 0.0100 | Loss: 419241.0625
Episode 169550 | Reward: -12.756 | Epsilon: 0.0100 | Loss: 413478.5938
Episode 169600 | Reward:  -8.999 | Epsilon: 0.0100 | Loss: 443104.9688
Episode 169650 | Reward:  -9.360 | Epsilon: 0.0100 | Loss: 548616.6250
Episode 169700 | Reward: -14.242 | Epsilon: 0.0100 | Loss: 454384.5000
Episode 169750 | Reward: -12.688 | Epsilon: 0.0100 | Loss: 417527.5000
Episode 169800 | Reward:  -9.990 | Epsilon: 0.0100 | Loss: 340267.0625
Episode 169850 | Reward:  -6.336 | Epsilon: 0.0100 | Loss: 465197.8750
Episode 169900 | Reward:  -8.524 | Epsilon: 0.0100 | Loss: 455317.6562
Episode 169950 | Reward:  -9.002 | Epsilon: 0.0100 | Loss: 390694.5000
Episode 170000 | Reward:  -7.844 | Epsilon: 0.0100 | Loss: 468364.7500
Model saved to PyTorch_models/model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(12:27).dict.dict
✓ Model saved: model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(12:27).dict
Episode 170050 | Reward:  -5.798 | Epsilon: 0.0100 | Loss: 448786.1250
Episode 170100 | Reward: -10.338 | Epsilon: 0.0100 | Loss: 454733.7812
Episode 170150 | Reward: -10.629 | Epsilon: 0.0100 | Loss: 402754.1562
Episode 170200 | Reward: -13.211 | Epsilon: 0.0100 | Loss: 513275.6250
Episode 170250 | Reward:  -9.456 | Epsilon: 0.0100 | Loss: 435711.4062
Episode 170300 | Reward:  -8.392 | Epsilon: 0.0100 | Loss: 526399.5000
Episode 170350 | Reward:  -9.499 | Epsilon: 0.0100 | Loss: 447291.3125
Episode 170400 | Reward:  -7.826 | Epsilon: 0.0100 | Loss: 508242.0312
Episode 170450 | Reward:  -6.748 | Epsilon: 0.0100 | Loss: 498987.8750
Episode 170500 | Reward:  -9.301 | Epsilon: 0.0100 | Loss: 385434.9688
Episode 170550 | Reward: -11.299 | Epsilon: 0.0100 | Loss: 539451.4375
Episode 170600 | Reward:  -5.777 | Epsilon: 0.0100 | Loss: 368785.6250
Episode 170650 | Reward:  -8.604 | Epsilon: 0.0100 | Loss: 429412.6875
